,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
138,138,2023-04-13,3,14,5648.0,5655.0,5602.0,5650.0,953500.0,5650.0,0.0,0.0,0.0,0.0,0.0,100.0,48900.0,-9.0,0,-0.0015954617975536252,-2.0,5
139,139,2023-04-12,2,14,5636.0,5665.0,5615.0,5641.0,1331200.0,5641.0,0.0,0.0,0.0,0.0,0.0,100.0,46900.0,-32.0,0,-0.0057051167766090215,-5.0,5
140,140,2023-04-11,1,14,5638.0,5654.0,5599.0,5609.0,1064300.0,5609.0,0.0,0.0,0.0,0.0,0.0,100.0,54900.0,12.0,1,0.002134851449919943,29.0,5
141,141,2023-04-10,0,14,5555.0,5684.0,5542.0,5621.0,1632300.0,5621.0,0.0,0.0,0.0,0.0,0.0,3400.0,48500.0,-85.0,0,-0.015354046242774566,-66.0,5
143,143,2023-04-06,3,13,5541.0,5573.0,5518.0,5542.0,992300.0,5542.0,0.0,0.0,0.0,0.0,0.0,6200.0,55900.0,15.0,1,0.002699298182472557,-1.0,5
144,144,2023-04-05,2,13,5605.0,5610.0,5532.0,5557.0,1177300.0,5557.0,0.0,0.0,0.0,0.0,0.0,100.0,60900.0,41.0,1,0.007324044301536263,48.0,5
145,145,2023-04-04,1,13,5563.0,5598.0,5540.0,5598.0,1704300.0,5598.0,0.0,0.0,0.0,0.0,0.0,0.0,56300.0,-48.0,0,-0.008648648648648649,-35.0,5
146,146,2023-04-03,0,13,5477.0,5555.0,5475.0,5550.0,1438600.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,59700.0,-93.0,0,-0.017042330951072018,-73.0,5
148,148,2023-03-30,3,12,5408.0,5464.0,5388.0,5460.0,1696100.0,5460.0,0.0,0.0,0.0,0.0,0.0,100.0,210900.0,30.0,1,0.00546448087431694,-52.0,5
149,149,2023-03-29,2,12,5426.0,5491.0,5421.0,5490.0,3071300.0,5490.0,0.0,0.0,0.0,0.3,3.0,172500.0,19700.0,-81.0,0,-0.014975041597337771,-64.0,5
150,150,2023-03-28,1,12,5430.0,5467.0,5365.0,5409.0,1756000.0,5409.0,0.0,0.0,0.0,0.0,0.0,0.0,26900.0,29.0,1,0.005332842956969474,21.0,5
151,151,2023-03-27,0,12,5340.0,5477.0,5333.0,5438.0,2597400.0,5438.0,0.0,0.0,0.0,0.0,0.0,8100.0,24400.0,-139.0,0,-0.02623136440837894,-98.0,5
153,153,2023-03-23,3,11,5304.0,5357.0,5280.0,5308.0,1119200.0,5308.0,0.0,0.0,0.0,0.0,0.0,0.0,25400.0,-2.0,0,-0.0003769317753486619,-4.0,4
154,154,2023-03-22,2,11,5315.0,5377.0,5295.0,5306.0,1140500.0,5306.0,0.0,0.0,0.0,0.0,0.0,4300.0,29600.0,-50.0,0,-0.009512937595129375,9.0,4
155,155,2023-03-20,0,11,5375.0,5376.0,5255.0,5256.0,1064200.0,5256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,1,0.02195757350204689,119.0,4
