,Unnamed: 0,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,Unnamed: 0_x,Unnamed: 0_y
101,97.0,2023-04-06,1141.0,1154.0,1133.0,1138.0,804800.0,1138.0,0.0,0.0,0.0,0,0,9000.0,22400.0,,
102,98.0,2023-04-05,1166.0,1168.0,1142.0,1145.0,898900.0,1145.0,0.0,0.0,0.0,0,0,9000.0,20500.0,,
103,99.0,2023-04-04,1162.0,1175.0,1147.0,1170.0,1077400.0,1170.0,0.0,0.0,0.0,0,0,9000.0,15700.0,,
104,100.0,2023-04-03,1145.0,1154.0,1135.0,1152.0,946200.0,1152.0,0.0,0.0,0.0,0,0,5900.0,18100.0,,
105,101.0,2023-03-31,1127.0,1156.0,1124.0,1141.0,1457700.0,1141.0,378900.0,2986000.0,7.88,0,0,8200.0,17700.0,,
106,102.0,2023-03-30,1102.0,1113.0,1089.0,1106.0,1147500.0,1106.0,0.0,0.0,0.0,0,0,35600.0,18700.0,,
107,103.0,2023-03-29,1121.0,1137.0,1071.0,1133.0,2366800.0,1133.0,0.0,0.0,0.0,0,0,6400.0,27100.0,,
108,104.0,2023-03-28,1138.0,1143.0,1110.0,1121.0,1048100.0,1121.0,0.0,0.0,0.0,0,0,6400.0,122700.0,,
109,105.0,2023-03-27,1133.0,1137.0,1124.0,1129.0,682900.0,1129.0,0.0,0.0,0.0,0,0,900.0,116600.0,,
110,106.0,2023-03-24,1120.0,1158.0,1116.0,1129.0,1331300.0,1129.0,137100.0,2834800.0,20.68,0,0,1200.0,123500.0,,
111,107.0,2023-03-23,1100.0,1114.0,1094.0,1112.0,726600.0,1112.0,0.0,0.0,0.0,0,0,900.0,22300.0,,
112,108.0,2023-03-22,1134.0,1135.0,1107.0,1108.0,1026400.0,1108.0,0.0,0.0,0.0,0,0,0.0,22500.0,,
113,109.0,2023-03-20,1131.0,1141.0,1112.0,1114.0,669500.0,1114.0,0.0,0.0,0.0,0,0,0.0,0.0,,
114,110.0,2023-03-17,1134.0,1141.0,1125.0,1129.0,1804600.0,1129.0,137300.0,2857100.0,20.81,0,0,0.0,0.0,,
115,111.0,2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,149800.0,2644700.0,17.65,0,0,0.0,0.0,,
116,112.0,2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,137500.0,2701500.0,19.65,0,0,0.0,0.0,,
117,113.0,2023-02-24,0.0,0.0,0.0,0.0,0.0,0.0,147500.0,2537200.0,17.2,0,0,0.0,0.0,,
118,114.0,2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,143100.0,1688200.0,11.8,0,0,0.0,0.0,,
119,115.0,2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,135500.0,1383800.0,10.21,0,0,0.0,0.0,,
120,116.0,2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,140700.0,1342400.0,9.54,0,0,0.0,0.0,,
121,117.0,2023-01-27,0.0,0.0,0.0,0.0,0.0,0.0,136100.0,1272100.0,9.35,0,0,0.0,0.0,,
122,118.0,2023-01-20,0.0,0.0,0.0,0.0,0.0,0.0,137400.0,1106900.0,8.06,0,0,0.0,0.0,,
123,119.0,2023-01-13,0.0,0.0,0.0,0.0,0.0,0.0,177500.0,1112900.0,6.27,0,0,0.0,0.0,,
124,120.0,2023-01-06,0.0,0.0,0.0,0.0,0.0,0.0,138400.0,1096100.0,7.92,0,0,0.0,0.0,,
125,121.0,2022-12-30,0.0,0.0,0.0,0.0,0.0,0.0,130600.0,996400.0,7.63,0,0,0.0,0.0,,
126,122.0,2022-12-23,0.0,0.0,0.0,0.0,0.0,0.0,199900.0,1026200.0,5.13,0,0,0.0,0.0,,
127,123.0,2022-12-16,0.0,0.0,0.0,0.0,0.0,0.0,139600.0,1098400.0,7.87,0,0,0.0,0.0,,
128,124.0,2022-12-09,0.0,0.0,0.0,0.0,0.0,0.0,138700.0,1056700.0,7.62,0,0,0.0,0.0,,
129,125.0,2022-12-02,0.0,0.0,0.0,0.0,0.0,0.0,148200.0,975500.0,6.58,0,0,0.0,0.0,,
130,126.0,2022-11-25,0.0,0.0,0.0,0.0,0.0,0.0,139700.0,1197200.0,8.57,0,0,0.0,0.0,,
131,127.0,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,136400.0,1452000.0,10.65,0,0,0.0,0.0,,
132,128.0,2022-11-11,0.0,0.0,0.0,0.0,0.0,0.0,137600.0,1483500.0,10.78,0,0,0.0,0.0,,
133,129.0,2022-11-04,0.0,0.0,0.0,0.0,0.0,0.0,134400.0,1158600.0,8.62,0,0,0.0,0.0,,
134,130.0,2022-10-28,0.0,0.0,0.0,0.0,0.0,0.0,130800.0,1020700.0,7.8,0,0,0.0,0.0,,
