,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
69,69,2023-07-25,1,29,351500.0,356500.0,350000.0,356500.0,4846.0,356500.0,0.0,0.0,0.0,5.0,1,124.0,30.0,-5000.0,0,-0.01422475106685633,-5000.0,5
70,70,2023-07-24,0,29,349000.0,352000.0,348000.0,351500.0,3328.0,351500.0,0.0,0.0,0.0,0.0,1,88.0,75.0,-5000.0,0,-0.01443001443001443,-2500.0,5
71,71,2023-07-21,4,28,350000.0,350000.0,346500.0,346500.0,2611.0,346500.0,124.0,300.0,2.42,0.0,0,84.0,84.0,3000.0,1,0.008583690987124463,3500.0,4
72,72,2023-07-20,3,28,350500.0,351500.0,348500.0,349500.0,2809.0,349500.0,0.0,0.0,0.0,0.0,0,90.0,90.0,500.0,1,0.0014285714285714286,1000.0,4
73,73,2023-07-19,2,28,347000.0,350000.0,345500.0,350000.0,2635.0,350000.0,0.0,0.0,0.0,0.0,0,85.0,85.0,-5000.0,0,-0.014492753623188406,-3000.0,4
74,74,2023-07-18,1,28,346000.0,347000.0,343500.0,345000.0,3774.0,345000.0,0.0,0.0,0.0,0.0,0,64.0,64.0,1000.0,1,0.002890173410404624,1000.0,4
75,75,2023-07-14,4,27,346000.0,346000.0,343500.0,346000.0,3703.0,346000.0,120.0,367.0,3.06,0.0,0,79.0,79.0,-500.0,0,-0.001447178002894356,0.0,5
76,76,2023-07-13,3,27,339000.0,346000.0,337500.0,345500.0,4935.0,345500.0,0.0,0.0,0.0,0.0,0,83.0,83.0,-7500.0,0,-0.022189349112426034,-6500.0,5
77,77,2023-07-12,2,27,337000.0,339000.0,334000.0,338000.0,4123.0,338000.0,0.0,0.0,0.0,0.0,0,83.0,83.0,-1500.0,0,-0.004457652303120356,-1000.0,5
78,78,2023-07-11,1,27,333500.0,338500.0,333000.0,336500.0,3431.0,336500.0,0.0,0.0,0.0,0.0,0,94.0,94.0,-4000.0,0,-0.012030075187969926,-3000.0,5
79,79,2023-07-10,0,27,335000.0,335500.0,331000.0,332500.0,5217.0,332500.0,0.0,0.0,0.0,0.0,0,106.0,105.0,2500.0,1,0.007462686567164179,2500.0,5
80,80,2023-07-07,4,26,338000.0,339000.0,334500.0,335000.0,3647.0,335000.0,185.0,567.0,3.06,0.0,0,140.0,140.0,2500.0,1,0.007407407407407408,3000.0,5
81,81,2023-07-06,3,26,338500.0,339000.0,335500.0,337500.0,3744.0,337500.0,0.0,0.0,0.0,0.0,0,157.0,155.0,500.0,1,0.0014792899408284023,1000.0,5
82,82,2023-07-05,2,26,337500.0,341000.0,337500.0,338000.0,5272.0,338000.0,0.0,0.0,0.0,0.0,0,163.0,160.0,1000.0,1,0.0029498525073746312,-500.0,5
83,83,2023-07-04,1,26,343500.0,346000.0,337500.0,339000.0,5470.0,339000.0,0.0,0.0,0.0,0.0,0,162.0,162.0,5500.0,1,0.015965166908563134,4500.0,5
