,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
118,2023-04-25,1,1803,1807,1795,1800,20492700,1800,0,0,0,0,0,35500,424500
119,2023-04-24,0,1815,1817,1798,1798,14674600,1798,0,0,0,0,0,40900,429300
120,2023-04-21,4,1790,1808.5,1784,1802,21559900,1802,1351900,21774400,16.11,0,0,22600,327600
121,2023-04-20,3,1810,1818,1796,1813.5,21975500,1813.5,0,0,0,0,0,74000,311400
122,2023-04-19,2,1833,1836,1816.5,1823,16859000,1823,0,0,0,0,0,65800,315400
123,2023-04-18,1,1844,1846,1827.5,1833.5,23312400,1833.5,0,0,0,0,0,65800,311800
124,2023-04-17,0,1823,1841.5,1822.5,1834,18967700,1834,0,0,0,0,0,97600,316700
125,2023-04-14,4,1828,1829,1806,1808,27911300,1808,1288800,20855600,16.18,0,0,40800,329100
126,2023-04-13,3,1811,1814,1799,1812.5,19854200,1812.5,0,0,0,0,0,23800,309300
127,2023-04-12,2,1834.5,1835.5,1816,1823.5,25890400,1823.5,0,0,0,0,0,63800,322100
128,2023-04-11,1,1839.5,1842,1823,1826,26170100,1826,0,0,0,0,0,63800,304100
129,2023-04-10,0,1829.5,1833.5,1820.5,1827.5,15091200,1827.5,0,0,0,0,0,97600,336000
130,2023-04-07,4,1833.5,1837,1819.5,1819.5,14815100,1819.5,1307600,19105800,14.61,0,0,80800,334800
131,2023-04-06,3,1841,1844,1822,1826.5,24567200,1826.5,0,0,0,0,0,80800,337400
132,2023-04-05,2,1876.5,1881,1850.5,1852.5,25396900,1852.5,0,0,0,0,0,140800,425000
133,2023-04-04,1,1887.5,1899,1877,1899,21339500,1899,0,0,0,0,0,198900,276500
134,2023-04-03,0,1897.5,1897.5,1875.5,1897,25267000,1897,0,0,0,0,0,341900,293500
135,2023-03-31,4,1863,1897,1855.5,1880,37152100,1880,1416400,17800900,12.57,0,0,341800,390300
136,2023-03-30,3,1835.5,1850,1828.5,1842,24709600,1842,0,0,0,0,0,214600,460400
137,2023-03-29,2,1812.5,1852,1810,1852,36692000,1852,0,0,0,0,0,443600,349200
138,2023-03-28,1,1806,1813,1796.5,1805.5,21034500,1805.5,0,0,0,0,0,335600,445000
139,2023-03-27,0,1795,1796.5,1781,1790,16892900,1790,0,0,0,0,0,327400,363500
140,2023-03-24,4,1778,1787,1772,1784,16224800,1784,1334900,21431600,16.05,0,0,291100,367800
141,2023-03-23,3,1782.5,1793,1778,1787,19861700,1787,0,0,0,0,0,202200,356300
142,2023-03-22,2,1803,1804.5,1787,1801,24870000,1801,0,0,0,0,0,113800,437700
143,2023-03-20,0,1767,1778,1764,1767,25693500,1767,0,0,0,0,0,0,0
144,2023-03-17,4,1790,1798,1776,1786,36599800,1786,938500,21660400,23.08,0,0,0,0
145,2023-03-10,4,0,0,0,0,0,0,1736300,17047100,9.82,0,0,0,0
146,2023-03-03,4,0,0,0,0,0,0,1468600,21597700,14.71,0,0,0,0
147,2023-02-24,4,0,0,0,0,0,0,1652700,23409600,14.16,0,0,0,0
148,2023-02-17,4,0,0,0,0,0,0,1846400,19848500,10.75,0,0,0,0
149,2023-02-10,4,0,0,0,0,0,0,2818400,22070500,7.83,0,0,0,0
150,2023-02-03,4,0,0,0,0,0,0,2879300,20717300,7.2,0,0,0,0
151,2023-01-27,4,0,0,0,0,0,0,2968800,21541900,7.26,0,0,0,0
152,2023-01-20,4,0,0,0,0,0,0,2824000,21558100,7.63,0,0,0,0
153,2023-01-13,4,0,0,0,0,0,0,2750200,25389900,9.23,0,0,0,0
154,2023-01-06,4,0,0,0,0,0,0,2832800,25062400,8.85,0,0,0,0
155,2022-12-30,4,0,0,0,0,0,0,2879400,24333800,8.45,0,0,0,0
156,2022-12-23,4,0,0,0,0,0,0,3001000,24249100,8.08,0,0,0,0
157,2022-12-16,4,0,0,0,0,0,0,1839700,19747600,10.73,0,0,0,0
158,2022-12-09,4,0,0,0,0,0,0,2642500,19847100,7.51,0,0,0,0
159,2022-12-02,4,0,0,0,0,0,0,2654200,19325900,7.28,0,0,0,0
160,2022-11-25,4,0,0,0,0,0,0,3355000,13694800,4.08,0,0,0,0
161,2022-11-18,4,0,0,0,0,0,0,2828200,15933500,5.63,0,0,0,0
162,2022-11-11,4,0,0,0,0,0,0,3392300,16133600,4.76,0,0,0,0
163,2022-11-04,4,0,0,0,0,0,0,2878200,18727500,6.51,0,0,0,0
164,2022-10-28,4,0,0,0,0,0,0,3402300,15523100,4.56,0,0,0,0
